Customer ID,Contract,Dependents,Device Protection,Internet Service,Monthly Charges,Multiple Lines,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Senior Citizen,Streaming Movies,Streaming TV,Tech Support,Total Charges,Gender,Tenure,Churn_Status
6265-SXWBU,One year,Yes,Yes,Fiber optic,95.75,Yes,Yes,No,No,Yes,Credit card automatic,Yes,No,No,Yes,No,6511.25,Male,69,No
6286-SUUWT,Month-to-month,No,No internet service,No,19.95,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.95,Male,1,No
6295-OSINB,Two year,No,Yes,Fiber optic,109.65,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,7880.25,Male,72,No
6297-NOOPG,Two year,No,Yes,Fiber optic,110.5,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,7752.05,Female,70,No
6305-YLBMM,One year,No,Yes,Fiber optic,104.05,No,Yes,No,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7262,Male,69,Yes
6308-CQRBU,Two year,No,Yes,Fiber optic,109.25,Yes,Yes,No,No,Yes,Electronic check,Yes,No,Yes,Yes,Yes,7707.7,Female,71,No
6317-YPKDH,Month-to-month,No,No,DSL,29.95,No phone service,Yes,No,No,No,Bank transfer automatic,No,No,No,No,No,29.95,Female,1,Yes
6333-YDVLT,One year,No,Yes,Fiber optic,110,Yes,No,Yes,Yes,No,Credit card automatic,Yes,No,Yes,Yes,Yes,7138.65,Male,65,No
6341-AEVKX,One year,No,Yes,Fiber optic,104.3,No,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,6613.65,Female,62,No
6366-ZGQGL,Month-to-month,No,No,DSL,24.8,No phone service,No,No,No,No,Bank transfer automatic,No,No,No,No,No,24.8,Male,1,Yes
6374-NTQLP,Two year,Yes,Yes,Fiber optic,104.1,No,No,Yes,Yes,Yes,Credit card automatic,Yes,Yes,Yes,Yes,Yes,7447.7,Male,72,No
6377-WHAOX,Month-to-month,No,Yes,Fiber optic,106.15,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,6411.25,Female,60,No
6380-ARCEH,Month-to-month,No,No internet service,No,20.2,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.2,Male,1,No
6394-HHHZM,Month-to-month,No,No internet service,No,20.7,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,57.5,Male,3,No
6408-OTUBZ,One year,No,Yes,Fiber optic,104.55,Yes,Yes,Yes,Yes,No,Bank transfer automatic,Yes,No,No,Yes,Yes,6779.05,Female,66,No
6416-TVAIH,Month-to-month,Yes,No,Fiber optic,68.5,No,No,No,Yes,Yes,Electronic check,Yes,No,No,No,No,68.5,Male,1,Yes
6425-YQLLO,One year,No,Yes,Fiber optic,105.95,Yes,No,No,Yes,Yes,Credit card automatic,Yes,Yes,Yes,Yes,Yes,6975.25,Female,66,Yes
6445-TNRXS,Two year,Yes,Yes,Fiber optic,114.7,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7849.85,Male,68,No
6457-GIRWB,Month-to-month,No,No,Fiber optic,69.35,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,69.35,Male,1,Yes
6463-HHXJR,Two year,Yes,Yes,Fiber optic,100.5,Yes,Yes,Yes,No,Yes,Bank transfer automatic,Yes,No,No,Yes,No,7030.65,Female,71,No
6465-GSRCL,One year,Yes,No,Fiber optic,106.6,Yes,Yes,No,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7244.7,Female,67,No
6469-MRVET,One year,Yes,No internet service,No,20.2,No,No internet service,No internet service,Yes,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,20.2,Male,1,No
6500-JVEGC,One year,No,Yes,Fiber optic,101.35,Yes,Yes,Yes,No,No,Bank transfer automatic,Yes,No,No,Yes,No,7110.75,Male,68,No
6502-MJQAE,Month-to-month,No,No,Fiber optic,69.6,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,69.6,Male,1,Yes
6519-ZHPXP,Two year,Yes,Yes,Fiber optic,108.3,No,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7679.65,Female,72,No
6569-KTMDU,Month-to-month,No,No internet service,No,19.1,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.1,Female,1,No
6579-JPICP,Month-to-month,No,No internet service,No,20.4,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.4,Male,1,No
6582-OIVSP,Month-to-month,No,No,DSL,45.3,No,No,No,No,No,Mailed check,Yes,No,No,No,No,45.3,Female,1,No
6595-COKXZ,Month-to-month,No,No,DSL,44.45,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,44.45,Female,1,Yes
6598-RFFVI,One year,No,No internet service,No,19.3,No,No internet service,No internet service,No,No,Credit card automatic,Yes,No,No internet service,No internet service,No internet service,28.3,Male,2,Yes
6608-QQLVK,Month-to-month,No,Yes,DSL,50.5,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,50.5,Male,1,Yes
6614-FHDBO,Two year,No,Yes,Fiber optic,109.2,Yes,Yes,No,No,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7878.3,Male,72,No
6615-ZGEDR,Month-to-month,No,No internet service,No,19.7,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.7,Male,1,Yes
6616-AALSR,Two year,Yes,Yes,Fiber optic,104.3,Yes,No,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,No,6725.3,Female,65,No
6629-CZTTH,Month-to-month,No,No,DSL,55.7,No,No,No,Yes,No,Mailed check,Yes,No,Yes,No,No,55.7,Male,1,Yes
6650-BWFRT,Two year,No,Yes,Fiber optic,117.15,Yes,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,8529.5,Female,72,No
6650-VJONK,Month-to-month,No,No,DSL,43.85,No,No,No,Yes,No,Bank transfer automatic,Yes,No,No,No,No,43.85,Male,1,No
6654-QGBZZ,Month-to-month,No,No internet service,No,19.9,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.9,Female,1,No
6656-JWRQX,Month-to-month,No,No,DSL,30.55,No phone service,No,No,No,No,Mailed check,No,No,No,No,Yes,30.55,Female,1,No
6664-FPDAC,One year,No,Yes,Fiber optic,111.95,Yes,Yes,No,Yes,No,Electronic check,Yes,Yes,Yes,Yes,Yes,6418.9,Female,56,Yes
6689-KXGBO,Month-to-month,No,No,DSL,50.55,No,Yes,No,No,No,Electronic check,Yes,No,No,No,No,50.55,Female,1,Yes
6702-OHFWR,Month-to-month,No,Yes,DSL,43.3,No phone service,Yes,No,Yes,No,Electronic check,No,Yes,Yes,No,No,43.3,Male,1,Yes
6710-HSJRD,Month-to-month,No,Yes,Fiber optic,114.1,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,7132.15,Male,61,No
6719-FGEDO,Two year,No,Yes,Fiber optic,97,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,No,No,Yes,7104.2,Female,72,No
6723-WSNTY,One year,No,Yes,Fiber optic,108.1,Yes,Yes,No,Yes,Yes,Credit card automatic,Yes,Yes,Yes,Yes,Yes,7181.95,Female,66,No
6726-NNFWD,Two year,No,Yes,Fiber optic,89.45,No,Yes,No,No,Yes,Credit card automatic,Yes,Yes,Yes,No,No,6435.25,Female,71,No
6728-DKUCO,One year,Yes,No,Fiber optic,104.15,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,7303.05,Female,72,No
6728-WYQBC,Month-to-month,No,No internet service,No,20.95,No,No internet service,No internet service,No,No,Bank transfer automatic,Yes,No,No internet service,No internet service,No internet service,20.95,Male,1,No
6734-CKRSM,Month-to-month,No,No internet service,No,20,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,63.6,Female,3,No
6734-FQAJX,Two year,No,No,Fiber optic,105.05,No,Yes,Yes,Yes,No,Electronic check,Yes,Yes,Yes,Yes,Yes,7171.7,Male,67,No
6749-UTDVX,Two year,No,Yes,Fiber optic,103.65,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,7634.8,Male,72,No
6770-XUAGN,Month-to-month,Yes,No internet service,No,21,No,No internet service,No internet service,Yes,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,21,Female,1,Yes
6776-TLWOI,Month-to-month,No,No internet service,No,19.85,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,64.55,Male,3,Yes
6797-LNAQX,Two year,Yes,No,Fiber optic,98.3,Yes,Yes,No,No,Yes,Bank transfer automatic,Yes,No,Yes,Yes,No,6859.5,Male,70,Yes
6797-UCJHZ,One year,No,Yes,Fiber optic,104.6,Yes,Yes,No,No,Yes,Credit card automatic,Yes,Yes,Yes,Yes,No,6819.45,Female,66,No
6804-GDMOI,Two year,No,Yes,Fiber optic,106.6,Yes,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,6428.4,Female,61,Yes
6837-BJYDQ,One year,No,No internet service,No,19.6,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,61.35,Male,3,No
6837-HAEVO,Two year,Yes,Yes,Fiber optic,105,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,7297.75,Male,69,No
6849-WLEYG,Month-to-month,Yes,No internet service,No,19.75,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.75,Male,1,Yes
6859-QNXIQ,Two year,Yes,Yes,Fiber optic,113.1,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,8248.5,Female,72,No
6870-ECSHE,One year,No,No internet service,No,20.45,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,34.8,Female,2,No
6876-ADESB,Month-to-month,Yes,Yes,DSL,48.95,No,No,No,No,No,Electronic check,Yes,No,No,No,No,48.95,Male,1,Yes
6888-SBYAI,Month-to-month,No,No,DSL,50.7,No,No,Yes,Yes,No,Mailed check,Yes,No,No,No,No,50.7,Male,1,No
6904-JLBGY,Two year,No,Yes,Fiber optic,117.35,Yes,Yes,Yes,Yes,No,Credit card automatic,Yes,Yes,Yes,Yes,Yes,8436.25,Female,72,No
6905-NIQIN,Month-to-month,No,No,DSL,50.65,No,Yes,No,No,No,Mailed check,Yes,No,No,No,No,50.65,Male,1,Yes
6907-FLBER,Month-to-month,No,No,DSL,54.3,Yes,Yes,No,No,No,Electronic check,Yes,No,No,No,No,54.3,Male,1,No
6917-IAYHD,Month-to-month,Yes,No,DSL,33.6,No phone service,Yes,No,No,No,Mailed check,No,No,No,No,Yes,33.6,Male,1,No
6919-ELBGL,Two year,Yes,Yes,Fiber optic,114.95,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,Yes,Yes,Yes,Yes,8196.4,Male,72,No
6942-LBFDP,Month-to-month,No,No internet service,No,20.55,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,33.6,Female,2,No
6959-UWKHF,Month-to-month,No,No,DSL,42.9,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,42.9,Male,1,Yes
6982-SSHFK,Month-to-month,No,No,DSL,44.4,No,No,No,No,No,Mailed check,Yes,No,No,No,No,44.4,Male,1,Yes
6982-UQZLY,Month-to-month,No,No internet service,No,20.85,No,No internet service,No internet service,Yes,Yes,Mailed check,Yes,Yes,No internet service,No internet service,No internet service,20.85,Female,1,Yes
6990-YNRIO,Two year,Yes,Yes,Fiber optic,108.65,Yes,No,Yes,No,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,6937.95,Male,65,Yes
6993-YCOBK,Two year,Yes,Yes,Fiber optic,110.6,Yes,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,6586.85,Male,60,No
6993-YGFJV,Two year,No,Yes,Fiber optic,112.55,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7806.5,Male,69,No
6994-FGRHH,One year,Yes,Yes,Fiber optic,106.15,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,7475.1,Male,70,No
6999-CHVCF,Two year,No,Yes,Fiber optic,102.1,Yes,Yes,Yes,Yes,No,Bank transfer automatic,Yes,No,Yes,No,No,7149.35,Male,68,No
7005-CYUIL,Two year,No,Yes,Fiber optic,99.4,No,Yes,Yes,Yes,Yes,Electronic check,Yes,Yes,No,Yes,Yes,7168.25,Female,71,No
7017-VFHAY,Two year,Yes,Yes,Fiber optic,115.1,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,7008.15,Female,61,No
7017-VFULY,Month-to-month,No,No internet service,No,20.1,No,No internet service,No internet service,No,Yes,Bank transfer automatic,Yes,No,No internet service,No internet service,No internet service,43.15,Female,2,No
7030-FZTFM,Two year,Yes,Yes,Fiber optic,110.9,Yes,Yes,No,No,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,7922.75,Male,72,No
7036-TYDEC,Two year,No,Yes,Fiber optic,104,Yes,No,No,No,No,Electronic check,Yes,No,Yes,Yes,Yes,7028.5,Female,69,No
7054-LGEQW,Month-to-month,No,No,DSL,45.95,No,No,No,No,No,Mailed check,Yes,No,No,No,No,45.95,Female,1,Yes
7055-JCGNI,Two year,No,Yes,Fiber optic,111.95,Yes,Yes,Yes,Yes,No,Credit card automatic,Yes,No,Yes,Yes,Yes,7795.95,Female,70,No
7065-YUNRY,Month-to-month,No,No,DSL,45.3,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,45.3,Female,1,Yes
7067-KSAZT,One year,No,Yes,Fiber optic,106.25,Yes,Yes,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,6979.8,Female,65,Yes
7080-TNUWP,One year,No,Yes,Fiber optic,95,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,No,No,Yes,No,6602.9,Male,70,No
7096-UCLNH,Month-to-month,No,No internet service,No,20.05,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.05,Male,1,No
7124-UGSUR,One year,No,Yes,Fiber optic,104.4,Yes,Yes,No,Yes,Yes,Credit card automatic,Yes,Yes,Yes,Yes,No,6405,Female,61,Yes
7134-HBPBS,Two year,No,Yes,Fiber optic,108.1,Yes,Yes,No,Yes,No,Bank transfer automatic,Yes,Yes,Yes,Yes,Yes,7774.05,Female,72,No
7134-MJPDY,One year,No,Yes,Fiber optic,102.85,Yes,No,No,Yes,No,Credit card automatic,Yes,Yes,Yes,Yes,Yes,6976.75,Female,66,No
7176-WRTNX,Two year,No,Yes,Fiber optic,114.95,Yes,Yes,Yes,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7711.25,Male,70,No
7182-OVLBJ,Two year,Yes,No,Fiber optic,101.15,Yes,No,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,No,6638.35,Female,62,No
7203-OYKCT,One year,No,Yes,Fiber optic,104.95,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,7544.3,Male,72,No
7206-GZCDC,Month-to-month,No,No,Fiber optic,69.25,No,No,No,Yes,No,Electronic check,Yes,Yes,No,No,No,69.25,Female,1,Yes
7207-RMRDB,Month-to-month,Yes,Yes,Fiber optic,105.5,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,6985.65,Female,65,Yes
7208-PSIHR,Two year,No,Yes,Fiber optic,104.3,Yes,No,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7188.5,Female,70,No
7219-TLZHO,Month-to-month,Yes,No internet service,No,20.85,No,No internet service,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,62.9,Female,4,No
7233-DRTRF,Month-to-month,No,Yes,Fiber optic,102.4,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,6444.05,Male,63,No
7239-HZZCX,Month-to-month,No,No internet service,No,19.75,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.75,Male,1,Yes
7242-QZLXF,Month-to-month,Yes,No,DSL,25.3,No phone service,No,No,Yes,No,Electronic check,No,No,No,No,No,25.3,Male,1,Yes
7243-LCGGZ,Month-to-month,No,No internet service,No,20.9,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.9,Female,1,No
7246-ZGQDF,Month-to-month,Yes,No,DSL,54.5,No,No,Yes,No,No,Electronic check,Yes,No,No,No,Yes,54.5,Female,1,No
7250-EQKIY,Month-to-month,Yes,Yes,DSL,50.45,No,No,No,No,Yes,Mailed check,Yes,No,No,No,No,50.45,Female,1,Yes
7252-NTGSS,Month-to-month,No,No,DSL,45.15,No,No,No,No,No,Mailed check,Yes,No,No,No,No,45.15,Female,1,No
7255-SSFBC,Two year,Yes,Yes,Fiber optic,112.25,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,8041.65,Male,72,No
7291-CDTMJ,Month-to-month,No,No internet service,No,19.65,No,No internet service,No internet service,Yes,No,Bank transfer automatic,Yes,No,No internet service,No internet service,No internet service,19.65,Male,1,No
7298-IZWLY,Month-to-month,No,No internet service,No,19.4,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.4,Female,1,No
7302-ZHMHP,Month-to-month,No,No internet service,No,19.15,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.15,Female,1,No
7310-EGVHZ,Month-to-month,No,No internet service,No,20.2,No,No internet service,No internet service,No,No,Bank transfer automatic,Yes,No,No internet service,No internet service,No internet service,20.2,Male,1,No
7312-XSBAT,Month-to-month,No,No,DSL,49.75,No,No,Yes,No,No,Electronic check,Yes,No,No,No,No,49.75,Male,1,No
7317-GGVPB,Two year,No,Yes,Fiber optic,108.6,Yes,Yes,No,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,7690.9,Male,71,Yes
7322-OCWHC,Two year,No,Yes,Fiber optic,93.05,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,Yes,No,No,Yes,6735.05,Male,72,No
7359-PTSXY,Month-to-month,No,No,DSL,45.75,No,No,No,No,No,Electronic check,Yes,No,No,No,No,45.75,Male,1,Yes
7359-WWYJV,Two year,No,Yes,Fiber optic,114.45,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,8375.05,Male,72,No
7365-BVCJH,Month-to-month,No,No,DSL,24.4,No phone service,No,No,Yes,No,Electronic check,No,No,No,No,No,24.4,Male,1,No
7375-WMVMT,Two year,No,Yes,Fiber optic,95.5,No,Yes,No,Yes,Yes,Credit card automatic,Yes,Yes,Yes,No,Yes,6707.15,Male,71,No
7389-KBFIT,Month-to-month,Yes,No,DSL,30.25,No phone service,Yes,No,Yes,Yes,Mailed check,No,No,No,No,No,63.75,Female,2,No
7398-HPYZQ,Two year,No,Yes,DSL,90.55,Yes,Yes,Yes,No,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,6404,Male,71,No
7408-OFWXJ,Two year,Yes,Yes,DSL,89.8,Yes,Yes,Yes,No,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,6510.45,Female,72,No
7426-GSWPO,Month-to-month,No,No,Fiber optic,103.5,Yes,Yes,Yes,Yes,No,Bank transfer automatic,Yes,Yes,Yes,Yes,No,6548.65,Male,64,No
7434-SHXLS,Month-to-month,No,No internet service,No,20.9,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.9,Female,1,Yes
7442-YGZFK,Month-to-month,No,No,DSL,49.8,Yes,No,No,Yes,No,Credit card automatic,Yes,No,No,No,No,49.8,Male,1,No
7503-MIOGA,Two year,No,Yes,DSL,89.85,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,Yes,Yes,Yes,Yes,6697.35,Female,72,No
7519-JTWQH,Two year,No,Yes,Fiber optic,110.5,Yes,Yes,No,Yes,No,Bank transfer automatic,Yes,No,Yes,Yes,Yes,7455.45,Female,69,No
7521-YXVZY,Month-to-month,Yes,No internet service,No,19.95,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,58.3,Male,3,No
7526-IVLYU,Month-to-month,No,No internet service,No,19.65,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,68.35,Male,3,No
7537-CBQUZ,Month-to-month,No,Yes,Fiber optic,109.4,Yes,Yes,Yes,Yes,No,Bank transfer automatic,Yes,Yes,Yes,Yes,No,7031.45,Male,63,No
7537-RBWEA,Month-to-month,No,No,DSL,25.15,No phone service,No,No,Yes,No,Mailed check,No,No,No,No,No,25.15,Female,1,No
7551-JOHTI,Month-to-month,No,No internet service,No,19.5,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.5,Female,1,Yes
7566-DSRLQ,Two year,No,Yes,Fiber optic,110.15,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,7998.8,Female,72,No
7568-PODML,Month-to-month,No,No,DSL,45.3,No phone service,No,No,Yes,No,Mailed check,No,No,Yes,Yes,No,45.3,Male,1,Yes
7569-NMZYQ,Two year,Yes,Yes,Fiber optic,118.75,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,8672.45,Female,72,No
7572-KPVKK,Two year,Yes,Yes,Fiber optic,104.05,Yes,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,6590.5,Male,62,No
7579-KKLOE,Two year,Yes,Yes,DSL,91.25,Yes,Yes,Yes,Yes,Yes,Mailed check,Yes,No,Yes,Yes,Yes,6589.6,Male,71,No
7590-VHVEG,Month-to-month,No,No,DSL,29.85,No phone service,Yes,No,Yes,Yes,Electronic check,No,No,No,No,No,29.85,Female,1,No
7593-XFKDI,Month-to-month,No,No,DSL,46.3,No,No,No,No,No,Mailed check,Yes,No,No,No,No,46.3,Male,1,Yes
7601-WFVZV,Month-to-month,No,No internet service,No,19.55,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.55,Male,1,No
7602-MVRMB,Two year,Yes,Yes,Fiber optic,110.45,Yes,No,Yes,Yes,Yes,Bank transfer automatic,Yes,No,Yes,Yes,Yes,8058.85,Female,72,No
7617-EYGLW,Month-to-month,No,No internet service,No,19.45,No,No internet service,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,19.45,Male,1,No
7623-TRNQN,Month-to-month,Yes,No,DSL,49.9,No,No,No,Yes,No,Mailed check,Yes,No,No,No,Yes,49.9,Male,1,Yes
7632-MNYOY,One year,No,Yes,Fiber optic,110.9,Yes,Yes,No,No,No,Credit card automatic,Yes,Yes,Yes,Yes,Yes,7432.05,Male,66,Yes
7636-XUHWW,Month-to-month,No,No internet service,No,19.9,No,No internet service,No internet service,Yes,No,Credit card automatic,Yes,No,No internet service,No internet service,No internet service,33.7,Male,2,No
7644-OMVMY,Two year,Yes,No internet service,No,19.85,No,No internet service,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,,Male,0,No
7660-HDPJV,Month-to-month,No,No,Fiber optic,69.2,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,69.2,Female,1,Yes
7663-CUXZB,Two year,No,Yes,Fiber optic,113.75,Yes,Yes,Yes,No,Yes,Electronic check,Yes,No,Yes,Yes,Yes,6561.25,Male,59,No
7663-RGWBC,Month-to-month,No,No,DSL,44.15,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,44.15,Male,1,Yes
7663-YJHSN,Two year,No,Yes,Fiber optic,103.95,Yes,Yes,Yes,Yes,Yes,Bank transfer automatic,Yes,No,No,Yes,Yes,7556.9,Female,72,No
7665-TOALD,Month-to-month,No,No,Fiber optic,69.6,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,69.6,Female,1,Yes
7694-VLBWQ,One year,No,Yes,Fiber optic,104.1,Yes,Yes,No,No,Yes,Electronic check,Yes,No,Yes,Yes,No,7040.85,Male,67,Yes
7698-YFGEZ,Month-to-month,No,No internet service,No,20,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20,Male,1,No
7718-UPSKJ,One year,No,No,Fiber optic,106.4,No,Yes,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,Yes,7251.9,Female,69,No
7721-DVEKZ,Month-to-month,No,No internet service,No,19.65,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,19.65,Female,1,No
7730-CLDSV,Two year,Yes,Yes,Fiber optic,98.65,Yes,Yes,No,Yes,Yes,Bank transfer automatic,Yes,No,Yes,No,Yes,7129.45,Female,72,No
7734-DBOAI,Month-to-month,Yes,No,DSL,40.1,No phone service,No,No,No,Yes,Electronic check,No,No,No,Yes,Yes,40.1,Female,1,Yes
7754-IXRMC,Month-to-month,No,No,DSL,45.35,No,No,No,No,No,Mailed check,Yes,No,No,No,No,45.35,Female,1,No
7762-URZQH,Two year,No,Yes,Fiber optic,106.05,Yes,No,Yes,Yes,Yes,Credit card automatic,Yes,No,Yes,Yes,No,6981.35,Male,66,Yes
7764-BDPEE,Month-to-month,Yes,No internet service,No,20.85,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,60.65,Male,3,No
7765-LWVVH,Two year,Yes,No,Fiber optic,95.1,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,No,Yes,No,6843.15,Female,72,No
7767-UXAGJ,Month-to-month,No,No,DSL,50.45,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,No,50.45,Male,1,Yes
7785-RDVIG,Month-to-month,Yes,No internet service,No,19.3,No,No internet service,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,54.7,Female,3,No
7794-JASDG,Month-to-month,No,No,DSL,50.75,No,No,Yes,Yes,No,Mailed check,Yes,No,No,No,No,50.75,Male,1,No
7808-DVWEP,Month-to-month,No,No internet service,No,20,No,No internet service,No internet service,No,Yes,Bank transfer automatic,Yes,No,No internet service,No internet service,No internet service,49.65,Male,3,No
7814-LEEVE,Month-to-month,No,No internet service,No,20.3,No,No internet service,No internet service,Yes,Yes,Bank transfer automatic,Yes,No,No internet service,No internet service,No internet service,20.3,Female,1,No
7821-DPRQE,Month-to-month,No,No,Fiber optic,107.7,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,7320.9,Male,68,No
7825-GKXMW,Month-to-month,No,No,DSL,45.8,No,No,No,No,No,Electronic check,Yes,No,No,No,No,45.8,Female,1,Yes
7839-QRKXN,Month-to-month,No,No internet service,No,20.2,No,No internet service,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20.2,Female,1,Yes
7851-FLGGQ,Month-to-month,No,No,DSL,44.65,No phone service,Yes,No,Yes,No,Mailed check,No,No,Yes,No,Yes,44.65,Male,1,Yes
7853-GVUDZ,Month-to-month,Yes,No internet service,No,20.15,No,No internet service,No internet service,Yes,Yes,Credit card automatic,Yes,No,No internet service,No internet service,No internet service,20.15,Female,1,Yes
